[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1709526960
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
[SYS: 2025-02-15 20:17:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1236634976
