[SYS: 2025-02-15 21:13:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1834960992
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:50][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
[SYS: 2025-02-15 21:13:51][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=747023040
