[SYS: 2025-02-16 01:20:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-2071280816
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:07][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
[SYS: 2025-02-16 01:20:08][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1766769440
