[SYS: 2025-02-02 16:28:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-346906224
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
[SYS: 2025-02-02 16:28:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1939986720
