[SYS: 2025-02-15 21:41:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=2081155328
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:27][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:28][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
[SYS: 2025-02-15 21:41:29][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=967424352
