[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=776926032
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
[SYS: 2025-02-16 01:12:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-203139344
