[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=84508768
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:45][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:46][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:47][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:48][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
[SYS: 2025-02-15 23:48:49][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-613959680
