[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=973989616
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:02][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:03][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:04][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:05][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
[SYS: 2025-02-02 16:39:06][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=713289824
