[SYS: 2025-02-15 16:41:10][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-147172624
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:11][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:12][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-123687968
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:13][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:14][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
[SYS: 2025-02-15 16:41:15][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1272711936
