[SYS: 2025-02-02 17:40:52][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-440160960
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:53][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:54][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:55][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
[SYS: 2025-02-02 17:40:56][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-535794720
