[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=1680941760
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:25][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
[SYS: 2025-02-14 18:04:26][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1493717168
