[SYS: 2025-02-14 17:56:18][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-2057566880
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:19][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:21][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
[SYS: 2025-02-14 17:56:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=206911552
