[SYS: 2025-02-02 14:55:20][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=-1494299168
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:22][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:23][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
[SYS: 2025-02-02 14:55:24][GAME: 00:00.00] isOffTrack check: left=0, right=0, total=315788400
